/home/projects/nyosef/eitangr/miniconda3/envs/pixelgen-scvi/lib/python3.10/site-packages/anndata/utils.py:429: FutureWarning: Importing read_elem from `anndata.experimental` is deprecated. Import anndata.io.read_elem instead.
  warnings.warn(msg, FutureWarning)
2025-04-23 11:42:50,541 - Calc 4229
2025-04-23 11:42:50,862 - Calc 4230
2025-04-23 11:42:51,262 - Calc 4231
2025-04-23 11:42:51,303 - Calc 4232
2025-04-23 11:42:51,527 - Calc 4233
2025-04-23 11:42:52,370 - Calc 4234
2025-04-23 11:42:53,061 - Calc 4235
2025-04-23 11:42:53,260 - Calc 4236
2025-04-23 11:42:53,591 - Calc 4237
2025-04-23 11:42:53,793 - Calc 4238
2025-04-23 11:42:53,905 - Calc 4239
2025-04-23 11:42:54,420 - Calc 4240
2025-04-23 11:42:54,529 - Calc 4241
2025-04-23 11:42:54,599 - Calc 4242
2025-04-23 11:42:54,704 - Calc 4243
2025-04-23 11:42:54,811 - Calc 4244
2025-04-23 11:42:55,005 - Calc 4245
2025-04-23 11:42:55,071 - Calc 4246
2025-04-23 11:42:55,195 - Calc 4247
2025-04-23 11:42:55,225 - Calc 4248
2025-04-23 11:42:55,374 - Calc 4249
2025-04-23 11:42:55,703 - Calc 4250
2025-04-23 11:42:56,048 - Calc 4251
2025-04-23 11:42:56,191 - Calc 4252
2025-04-23 11:42:56,350 - Calc 4253
2025-04-23 11:42:57,033 - Calc 4254
2025-04-23 11:42:57,147 - Calc 4255
2025-04-23 11:42:57,404 - Calc 4256
2025-04-23 11:42:57,519 - Calc 4257
2025-04-23 11:42:58,087 - Calc 4258
2025-04-23 11:42:58,153 - Calc 4259
2025-04-23 11:42:58,591 - Calc 4260
2025-04-23 11:42:58,716 - Calc 4261
2025-04-23 11:42:59,993 - Calc 4262
2025-04-23 11:43:00,296 - Calc 4263
2025-04-23 11:43:00,388 - Calc 4264
2025-04-23 11:43:00,784 - Calc 4265
2025-04-23 11:43:01,091 - Calc 4266
2025-04-23 11:43:01,558 - Calc 4267
2025-04-23 11:43:01,860 - Calc 4268
2025-04-23 11:43:01,867 - Calc 4269
2025-04-23 11:43:02,463 - Calc 4270
2025-04-23 11:43:02,962 - Calc 4271
2025-04-23 11:43:03,233 - Calc 4272
2025-04-23 11:43:03,505 - Calc 4273
2025-04-23 11:43:03,940 - Calc 4274
2025-04-23 11:43:04,272 - Calc 4275
2025-04-23 11:43:04,320 - Calc 4276
2025-04-23 11:43:04,333 - Calc 4277
2025-04-23 11:43:04,466 - Calc 4278
2025-04-23 11:43:04,987 - Calc 4279
2025-04-23 11:43:05,166 - Calc 4280
2025-04-23 11:43:05,805 - Calc 4281
2025-04-23 11:43:06,027 - Calc 4282
2025-04-23 11:43:06,354 - Calc 4283
2025-04-23 11:43:06,484 - Calc 4284
2025-04-23 11:43:06,590 - Calc 4285
2025-04-23 11:43:06,670 - Calc 4286
2025-04-23 11:43:06,826 - Calc 4287
2025-04-23 11:43:07,072 - Calc 4288
2025-04-23 11:43:07,093 - Calc 4289
2025-04-23 11:43:08,026 - Calc 4290
2025-04-23 11:43:08,797 - Calc 4291
2025-04-23 11:43:09,427 - Calc 4292
2025-04-23 11:43:09,540 - Calc 4293
2025-04-23 11:43:09,980 - Calc 4294
2025-04-23 11:43:10,200 - Calc 4295
2025-04-23 11:43:10,252 - Calc 4296
2025-04-23 11:43:10,274 - Calc 4297
2025-04-23 11:43:10,406 - Calc 4298
2025-04-23 11:43:10,692 - Calc 4299
2025-04-23 11:43:10,928 - Calc 4300
2025-04-23 11:43:11,073 - Calc 4301
2025-04-23 11:43:11,215 - Calc 4302
2025-04-23 11:43:11,518 - Calc 4303
2025-04-23 11:43:11,818 - Calc 4304
2025-04-23 11:43:12,063 - Calc 4305
2025-04-23 11:43:12,604 - Calc 4306
2025-04-23 11:43:12,878 - Calc 4307
2025-04-23 11:43:13,189 - Calc 4308
2025-04-23 11:43:13,606 - Calc 4309
2025-04-23 11:43:13,673 - Calc 4310
2025-04-23 11:43:14,387 - Calc 4311
2025-04-23 11:43:14,942 - Calc 4312
2025-04-23 11:43:15,767 - Calc 4313
2025-04-23 11:43:16,001 - Calc 4314
2025-04-23 11:43:16,062 - Calc 4315
2025-04-23 11:43:16,165 - Calc 4316
2025-04-23 11:43:16,363 - Calc 4317
2025-04-23 11:43:16,366 - Calc 4318
2025-04-23 11:43:16,709 - Calc 4319
2025-04-23 11:43:16,741 - Calc 4320
2025-04-23 11:43:16,931 - Calc 4321
2025-04-23 11:43:16,974 - Calc 4322
2025-04-23 11:43:17,227 - Calc 4323
2025-04-23 11:43:17,650 - Calc 4324
2025-04-23 11:43:17,703 - Calc 4325
2025-04-23 11:43:17,955 - Calc 4326
2025-04-23 11:43:18,095 - Calc 4327
2025-04-23 11:43:18,583 - Calc 4328
2025-04-23 11:43:18,663 - Calc 4329
2025-04-23 11:43:18,801 - Calc 4330
2025-04-23 11:43:18,850 - Calc 4331
2025-04-23 11:43:19,234 - Calc 4332
2025-04-23 11:43:19,528 - Calc 4333
2025-04-23 11:43:19,911 - Calc 4334
2025-04-23 11:43:19,984 - Calc 4335
2025-04-23 11:43:20,214 - Calc 4336
2025-04-23 11:43:20,431 - Calc 4337
2025-04-23 11:43:20,691 - Calc 4338
2025-04-23 11:43:20,749 - Calc 4339
2025-04-23 11:43:20,811 - Calc 4340
2025-04-23 11:43:21,975 - Calc 4341
2025-04-23 11:43:21,989 - Calc 4342
2025-04-23 11:43:22,056 - Calc 4343
2025-04-23 11:43:22,467 - Calc 4344
2025-04-23 11:43:22,491 - Calc 4345
2025-04-23 11:43:22,516 - Calc 4346
2025-04-23 11:43:22,833 - Calc 4347
2025-04-23 11:43:22,863 - Calc 4348
2025-04-23 11:43:22,951 - Calc 4349
2025-04-23 11:43:23,093 - Calc 4350
2025-04-23 11:43:23,221 - Calc 4351
2025-04-23 11:43:23,979 - Calc 4352
2025-04-23 11:43:24,387 - Calc 4353
2025-04-23 11:43:24,487 - Calc 4354
2025-04-23 11:43:24,886 - Calc 4355
2025-04-23 11:43:24,972 - Calc 4356
2025-04-23 11:43:25,369 - Calc 4357
2025-04-23 11:43:25,372 - Calc 4358
2025-04-23 11:43:25,887 - Calc 4359
2025-04-23 11:43:26,010 - Calc 4360
2025-04-23 11:43:26,283 - Calc 4361
2025-04-23 11:43:26,633 - Calc 4362
2025-04-23 11:43:26,679 - Calc 4363
2025-04-23 11:43:27,158 - Calc 4364
2025-04-23 11:43:27,333 - Calc 4365
2025-04-23 11:43:27,374 - Calc 4366
2025-04-23 11:43:27,697 - Calc 4367
2025-04-23 11:43:28,125 - Calc 4368
2025-04-23 11:43:28,361 - Calc 4369
2025-04-23 11:43:28,574 - Calc 4370
2025-04-23 11:43:28,637 - Calc 4371
2025-04-23 11:43:28,843 - Calc 4372
2025-04-23 11:43:29,046 - Calc 4373
2025-04-23 11:43:29,372 - Calc 4374
2025-04-23 11:43:29,436 - Calc 4375
2025-04-23 11:43:29,826 - Calc 4376
2025-04-23 11:43:30,645 - Calc 4377
2025-04-23 11:43:31,114 - Calc 4378
2025-04-23 11:43:31,373 - Calc 4379
2025-04-23 11:43:31,829 - Calc 4380
2025-04-23 11:43:32,102 - Calc 4381
2025-04-23 11:43:32,257 - Calc 4382
2025-04-23 11:43:32,487 - Calc 4383
2025-04-23 11:43:32,533 - Calc 4384
2025-04-23 11:43:32,541 - Calc 4385
2025-04-23 11:43:32,738 - Calc 4386
2025-04-23 11:43:33,299 - Calc 4387
2025-04-23 11:43:33,413 - Calc 4388
2025-04-23 11:43:33,636 - Calc 4389
2025-04-23 11:43:33,672 - Calc 4390
2025-04-23 11:43:33,751 - Calc 4391
2025-04-23 11:43:34,193 - Calc 4392
2025-04-23 11:43:34,595 - Calc 4393
2025-04-23 11:43:34,644 - Calc 4394
2025-04-23 11:43:34,702 - Calc 4395
2025-04-23 11:43:34,707 - Calc 4396
2025-04-23 11:43:34,766 - Calc 4397
2025-04-23 11:43:35,012 - Calc 4398
2025-04-23 11:43:35,306 - Calc 4399
2025-04-23 11:43:35,316 - Calc 4400
2025-04-23 11:43:35,448 - Calc 4401
2025-04-23 11:43:35,671 - Calc 4402
2025-04-23 11:43:35,749 - Calc 4403
2025-04-23 11:43:35,961 - Calc 4404
2025-04-23 11:43:35,983 - Calc 4405
2025-04-23 11:43:36,103 - Calc 4406
2025-04-23 11:43:36,310 - Calc 4407
2025-04-23 11:43:36,443 - Calc 4408
2025-04-23 11:43:36,494 - Calc 4409
2025-04-23 11:43:36,796 - Calc 4410
2025-04-23 11:43:36,805 - Calc 4411
2025-04-23 11:43:37,157 - Calc 4412
2025-04-23 11:43:37,312 - Calc 4413
2025-04-23 11:43:37,645 - Calc 4414
2025-04-23 11:43:38,233 - Calc 4415
2025-04-23 11:43:38,826 - Calc 4416
2025-04-23 11:43:38,832 - Calc 4417
2025-04-23 11:43:38,863 - Calc 4418
2025-04-23 11:43:38,937 - Calc 4419
2025-04-23 11:43:39,265 - Calc 4420
2025-04-23 11:43:39,391 - Calc 4421
2025-04-23 11:43:39,810 - Calc 4422
2025-04-23 11:43:39,833 - Calc 4423
2025-04-23 11:43:40,059 - Calc 4424
2025-04-23 11:43:40,294 - Calc 4425
2025-04-23 11:43:41,132 - Calc 4426
2025-04-23 11:43:41,651 - Calc 4427
2025-04-23 11:43:41,883 - Calc 4428
2025-04-23 11:43:42,409 - Calc 4429
2025-04-23 11:43:42,497 - Calc 4430
2025-04-23 11:43:42,915 - Calc 4431
2025-04-23 11:43:43,277 - Calc 4432
2025-04-23 11:43:43,759 - Calc 4433
2025-04-23 11:43:43,921 - Calc 4434
2025-04-23 11:43:44,145 - Calc 4435
2025-04-23 11:43:44,771 - Calc 4436
2025-04-23 11:43:44,860 - Calc 4437
2025-04-23 11:43:44,997 - Calc 4438
2025-04-23 11:43:45,325 - Calc 4439
2025-04-23 11:43:45,383 - Calc 4440
2025-04-23 11:43:45,539 - Calc 4441
2025-04-23 11:43:45,905 - Calc 4442
2025-04-23 11:43:46,134 - Calc 4443
2025-04-23 11:43:46,186 - Calc 4444
2025-04-23 11:43:46,818 - Calc 4445
2025-04-23 11:43:48,155 - Calc 4446
2025-04-23 11:43:48,575 - Calc 4447
2025-04-23 11:43:48,620 - Calc 4448
2025-04-23 11:43:48,978 - Calc 4449
2025-04-23 11:43:48,980 - Calc 4450
2025-04-23 11:43:49,084 - Calc 4451
2025-04-23 11:43:49,179 - Calc 4452
2025-04-23 11:43:49,217 - Calc 4453
2025-04-23 11:43:49,683 - Calc 4454
2025-04-23 11:43:49,838 - Calc 4455
2025-04-23 11:43:49,845 - Calc 4456
2025-04-23 11:43:49,849 - Calc 4457
2025-04-23 11:43:49,917 - Calc 4458
2025-04-23 11:43:49,945 - Calc 4459
2025-04-23 11:43:50,012 - Calc 4460
2025-04-23 11:43:50,400 - Calc 4461
2025-04-23 11:43:50,716 - Calc 4462
2025-04-23 11:43:51,066 - Calc 4463
2025-04-23 11:43:52,247 - Calc 4464
2025-04-23 11:43:52,334 - Calc 4465
2025-04-23 11:43:52,532 - Calc 4466
2025-04-23 11:43:52,585 - Calc 4467
2025-04-23 11:43:52,933 - Calc 4468
2025-04-23 11:43:53,058 - Calc 4469
2025-04-23 11:43:53,290 - Calc 4470
2025-04-23 11:43:53,753 - Calc 4471
2025-04-23 11:43:54,065 - Calc 4472
2025-04-23 11:43:54,373 - Calc 4473
2025-04-23 11:43:54,855 - Calc 4474
2025-04-23 11:43:54,979 - Calc 4475
2025-04-23 11:43:55,120 - Calc 4476
2025-04-23 11:43:55,178 - Calc 4477
2025-04-23 11:43:55,270 - Calc 4478
2025-04-23 11:43:55,465 - Calc 4479
2025-04-23 11:43:55,777 - Calc 4480
2025-04-23 11:43:55,797 - Calc 4481
2025-04-23 11:43:55,982 - Calc 4482
2025-04-23 11:43:56,794 - Calc 4483
2025-04-23 11:43:56,881 - Calc 4484
2025-04-23 11:43:57,420 - Calc 4485
2025-04-23 11:43:57,592 - Calc 4486
2025-04-23 11:43:57,636 - Calc 4487
2025-04-23 11:43:57,820 - Calc 4488
2025-04-23 11:43:57,835 - Calc 4489
2025-04-23 11:43:58,333 - Calc 4490
2025-04-23 11:43:58,514 - Calc 4491
2025-04-23 11:43:59,037 - Calc 4492
2025-04-23 11:43:59,332 - Calc 4493
2025-04-23 11:43:59,410 - Calc 4494
2025-04-23 11:43:59,571 - Calc 4495
2025-04-23 11:44:00,057 - Calc 4496
2025-04-23 11:44:00,432 - Calc 4497
2025-04-23 11:44:00,439 - Calc 4498
2025-04-23 11:44:00,932 - Calc 4499
2025-04-23 11:44:00,936 - Calc 4500
2025-04-23 11:44:01,646 - Calc 4501
2025-04-23 11:44:01,676 - Calc 4502
2025-04-23 11:44:01,692 - Calc 4503
2025-04-23 11:44:01,697 - Calc 4504
2025-04-23 11:44:02,118 - Calc 4505
2025-04-23 11:44:02,365 - Calc 4506
2025-04-23 11:44:02,887 - Calc 4507
2025-04-23 11:44:03,009 - Calc 4508
2025-04-23 11:44:03,038 - Calc 4509
2025-04-23 11:44:03,106 - Calc 4510
2025-04-23 11:44:03,255 - Calc 4511
2025-04-23 11:44:03,278 - Calc 4512
2025-04-23 11:44:03,334 - Calc 4513
2025-04-23 11:44:03,386 - Calc 4514
2025-04-23 11:44:03,595 - Calc 4515
2025-04-23 11:44:03,744 - Calc 4516
2025-04-23 11:44:04,146 - Calc 4517
2025-04-23 11:44:04,396 - Calc 4518
2025-04-23 11:44:04,699 - Calc 4519
2025-04-23 11:44:05,108 - Calc 4520
2025-04-23 11:44:05,367 - Calc 4521
2025-04-23 11:44:05,512 - Calc 4522
2025-04-23 11:44:05,774 - Calc 4523
2025-04-23 11:44:06,480 - Calc 4524
2025-04-23 11:44:06,694 - Calc 4525
2025-04-23 11:44:06,900 - Calc 4526
2025-04-23 11:44:06,952 - Calc 4527
2025-04-23 11:44:07,065 - Calc 4528
2025-04-23 11:44:07,314 - Calc 4529
2025-04-23 11:44:07,650 - Calc 4530
2025-04-23 11:44:07,744 - Calc 4531
2025-04-23 11:44:07,962 - Calc 4532
2025-04-23 11:44:08,196 - Calc 4533
2025-04-23 11:44:08,425 - Calc 4534
2025-04-23 11:44:08,878 - Calc 4535
2025-04-23 11:44:08,903 - Calc 4536
2025-04-23 11:44:09,021 - Calc 4537
2025-04-23 11:44:09,150 - Calc 4538
2025-04-23 11:44:09,244 - Calc 4539
2025-04-23 11:44:09,379 - Calc 4540
2025-04-23 11:44:09,424 - Calc 4541
2025-04-23 11:44:10,076 - Calc 4542
2025-04-23 11:44:10,149 - Calc 4543
2025-04-23 11:44:10,781 - Calc 4544
2025-04-23 11:44:10,834 - Calc 4545
2025-04-23 11:44:11,037 - Calc 4546
2025-04-23 11:44:11,195 - Calc 4547
2025-04-23 11:44:11,294 - Calc 4548
2025-04-23 11:44:11,435 - Calc 4549
2025-04-23 11:44:11,666 - Calc 4550
2025-04-23 11:44:11,698 - Calc 4551
2025-04-23 11:44:12,366 - Calc 4552
2025-04-23 11:44:12,646 - Calc 4553
2025-04-23 11:44:12,854 - Calc 4554
2025-04-23 11:44:12,980 - Calc 4555
2025-04-23 11:44:13,005 - Calc 4556
2025-04-23 11:44:13,334 - Calc 4557
2025-04-23 11:44:13,375 - Calc 4558
2025-04-23 11:44:13,470 - Calc 4559
2025-04-23 11:44:13,972 - Calc 4560
2025-04-23 11:44:14,051 - Calc 4561
2025-04-23 11:44:14,178 - Calc 4562
2025-04-23 11:44:14,600 - Calc 4563
2025-04-23 11:44:14,931 - Calc 4564
2025-04-23 11:44:15,028 - Calc 4565
2025-04-23 11:44:15,449 - Calc 4566
2025-04-23 11:44:16,128 - Calc 4567
2025-04-23 11:44:16,136 - Calc 4568
2025-04-23 11:44:16,202 - Calc 4569
2025-04-23 11:44:16,506 - Calc 4570
2025-04-23 11:44:17,055 - Calc 4571
2025-04-23 11:44:17,143 - Calc 4572
2025-04-23 11:44:17,232 - Calc 4573
2025-04-23 11:44:17,248 - Calc 4574
2025-04-23 11:44:17,337 - Calc 4575
2025-04-23 11:44:17,499 - Calc 4576
2025-04-23 11:44:18,033 - Calc 4577
2025-04-23 11:44:18,101 - Calc 4578
2025-04-23 11:44:18,329 - Calc 4579
2025-04-23 11:44:18,851 - Calc 4580
2025-04-23 11:44:19,321 - Calc 4581
2025-04-23 11:44:19,944 - Calc 4582
2025-04-23 11:44:20,186 - Calc 4583
2025-04-23 11:44:20,196 - Calc 4584
2025-04-23 11:44:20,248 - Calc 4585
2025-04-23 11:44:20,434 - Calc 4586
2025-04-23 11:44:20,463 - Calc 4587
2025-04-23 11:44:20,504 - Calc 4588
2025-04-23 11:44:20,700 - Calc 4589
2025-04-23 11:44:20,877 - Calc 4590
2025-04-23 11:44:20,929 - Calc 4591
2025-04-23 11:44:21,067 - Calc 4592
2025-04-23 11:44:21,275 - Calc 4593
2025-04-23 11:44:21,302 - Calc 4594
2025-04-23 11:44:21,454 - Calc 4595
2025-04-23 11:44:21,836 - Calc 4596
2025-04-23 11:44:22,026 - Calc 4597
2025-04-23 11:44:22,217 - Calc 4598
2025-04-23 11:44:22,433 - Calc 4599
2025-04-23 11:44:22,774 - Calc 4600
2025-04-23 11:44:23,424 - Calc 4601
2025-04-23 11:44:23,545 - Calc 4602
2025-04-23 11:44:23,635 - Calc 4603
2025-04-23 11:44:23,691 - Calc 4604
2025-04-23 11:44:23,785 - Calc 4605
2025-04-23 11:44:23,979 - Calc 4606
2025-04-23 11:44:24,117 - Calc 4607
2025-04-23 11:44:24,493 - Calc 4608
2025-04-23 11:44:24,825 - Calc 4609
2025-04-23 11:44:24,829 - Calc 4610
2025-04-23 11:44:25,023 - Calc 4611
2025-04-23 11:44:25,125 - Calc 4612
2025-04-23 11:44:25,225 - Calc 4613
2025-04-23 11:44:25,352 - Calc 4614
2025-04-23 11:44:25,397 - Calc 4615
2025-04-23 11:44:26,398 - Calc 4616
2025-04-23 11:44:26,465 - Calc 4617
2025-04-23 11:44:28,338 - Calc 4618
2025-04-23 11:44:28,685 - Calc 4619
2025-04-23 11:44:28,957 - Calc 4620
2025-04-23 11:44:29,305 - Calc 4621
2025-04-23 11:44:29,717 - Calc 4622
2025-04-23 11:44:29,819 - Calc 4623
2025-04-23 11:44:29,979 - Calc 4624
2025-04-23 11:44:30,167 - Calc 4625
2025-04-23 11:44:30,362 - Calc 4626
2025-04-23 11:44:30,405 - Calc 4627
2025-04-23 11:44:30,858 - Calc 4628
2025-04-23 11:44:31,146 - Calc 4629
2025-04-23 11:44:31,221 - Calc 4630
2025-04-23 11:44:31,531 - Calc 4631
2025-04-23 11:44:31,688 - Calc 4632
2025-04-23 11:44:32,289 - Calc 4633
2025-04-23 11:44:32,555 - Calc 4634
2025-04-23 11:44:32,683 - Calc 4635
2025-04-23 11:44:32,690 - Calc 4636
2025-04-23 11:44:33,451 - Calc 4637
2025-04-23 11:44:33,672 - Calc 4638
2025-04-23 11:44:33,749 - Calc 4639
2025-04-23 11:44:33,896 - Calc 4640
2025-04-23 11:44:34,122 - Calc 4641
2025-04-23 11:44:34,151 - Calc 4642
2025-04-23 11:44:34,278 - Calc 4643
2025-04-23 11:44:34,484 - Calc 4644
2025-04-23 11:44:34,662 - Calc 4645
2025-04-23 11:44:35,142 - Calc 4646
2025-04-23 11:44:35,187 - Calc 4647
2025-04-23 11:44:35,282 - Calc 4648
2025-04-23 11:44:35,422 - Calc 4649
2025-04-23 11:44:35,611 - Calc 4650
2025-04-23 11:44:35,811 - Calc 4651
2025-04-23 11:44:35,837 - Calc 4652
2025-04-23 11:44:35,967 - Calc 4653
2025-04-23 11:44:36,017 - Calc 4654
2025-04-23 11:44:36,451 - Calc 4655
2025-04-23 11:44:36,559 - Calc 4656
2025-04-23 11:44:36,831 - Calc 4657
2025-04-23 11:44:37,238 - Calc 4658
2025-04-23 11:44:37,344 - Calc 4659
2025-04-23 11:44:37,805 - Calc 4660
2025-04-23 11:44:37,947 - Calc 4661
2025-04-23 11:44:38,123 - Calc 4662
2025-04-23 11:44:38,371 - Calc 4663
2025-04-23 11:44:38,676 - Calc 4664
2025-04-23 11:44:38,698 - Calc 4665
2025-04-23 11:44:38,954 - Calc 4666
2025-04-23 11:44:39,013 - Calc 4667
2025-04-23 11:44:39,024 - Calc 4668
2025-04-23 11:44:39,352 - Calc 4669
2025-04-23 11:44:39,356 - Calc 4670
2025-04-23 11:44:39,560 - Calc 4671
2025-04-23 11:44:39,563 - Calc 4672
2025-04-23 11:44:39,654 - Calc 4673
2025-04-23 11:44:40,017 - Calc 4674
2025-04-23 11:44:40,177 - Calc 4675
2025-04-23 11:44:41,537 - Calc 4676
2025-04-23 11:44:42,737 - Calc 4677
2025-04-23 11:44:43,327 - Calc 4678
2025-04-23 11:44:43,443 - Calc 4679
2025-04-23 11:44:43,960 - Calc 4680
2025-04-23 11:44:44,392 - Calc 4681
2025-04-23 11:44:44,499 - Calc 4682
2025-04-23 11:44:44,765 - Calc 4683
2025-04-23 11:44:44,853 - Calc 4684
2025-04-23 11:44:44,880 - Calc 4685
2025-04-23 11:44:45,138 - Calc 4686
2025-04-23 11:44:45,221 - Calc 4687
2025-04-23 11:44:45,396 - Calc 4688
2025-04-23 11:44:45,569 - Calc 4689
2025-04-23 11:44:45,577 - Calc 4690
2025-04-23 11:44:45,711 - Calc 4691
2025-04-23 11:44:45,959 - Calc 4692
2025-04-23 11:44:46,516 - Calc 4693
2025-04-23 11:44:47,145 - Calc 4694
2025-04-23 11:44:47,464 - Calc 4695
2025-04-23 11:44:47,744 - Calc 4696
2025-04-23 11:44:49,069 - Calc 4697
2025-04-23 11:44:49,076 - Calc 4698
2025-04-23 11:44:49,338 - Calc 4699
2025-04-23 11:44:49,430 - Calc 4700
2025-04-23 11:44:49,448 - Calc 4701
2025-04-23 11:44:49,564 - Calc 4702
2025-04-23 11:44:49,619 - Calc 4703
2025-04-23 11:44:49,716 - Calc 4704
2025-04-23 11:44:49,752 - Calc 4705
2025-04-23 11:44:50,028 - Calc 4706
2025-04-23 11:44:50,287 - Calc 4707
2025-04-23 11:44:50,495 - Calc 4708
2025-04-23 11:44:50,554 - Calc 4709
2025-04-23 11:44:50,796 - Calc 4710
2025-04-23 11:44:51,247 - Calc 4711
2025-04-23 11:44:51,388 - Calc 4712
2025-04-23 11:44:51,593 - Calc 4713
2025-04-23 11:44:51,891 - Calc 4714
2025-04-23 11:44:51,956 - Calc 4715
2025-04-23 11:44:52,122 - Calc 4716
2025-04-23 11:44:52,443 - Calc 4717
2025-04-23 11:44:52,443 - Calc 4718
2025-04-23 11:44:52,490 - Calc 4719
2025-04-23 11:44:52,507 - Calc 4720
2025-04-23 11:44:52,638 - Calc 4721
2025-04-23 11:44:52,745 - Calc 4722
2025-04-23 11:44:53,012 - Calc 4723
2025-04-23 11:44:53,157 - Calc 4724
2025-04-23 11:44:53,388 - Calc 4725
2025-04-23 11:44:53,535 - Calc 4726
2025-04-23 11:44:53,650 - Calc 4727
2025-04-23 11:44:53,871 - Calc 4728
2025-04-23 11:44:54,217 - Calc 4729
2025-04-23 11:44:54,998 - Calc 4730
2025-04-23 11:44:55,134 - Calc 4731
2025-04-23 11:44:55,185 - Calc 4732
2025-04-23 11:44:55,395 - Calc 4733
2025-04-23 11:44:55,425 - Calc 4734
2025-04-23 11:44:55,882 - Calc 4735
2025-04-23 11:44:55,889 - Calc 4736
2025-04-23 11:44:55,956 - Calc 4737
2025-04-23 11:44:56,091 - Calc 4738
2025-04-23 11:44:56,163 - Calc 4739
2025-04-23 11:44:56,747 - Calc 4740
2025-04-23 11:44:56,961 - Calc 4741
2025-04-23 11:44:57,342 - Calc 4742
2025-04-23 11:44:58,143 - Calc 4743
2025-04-23 11:44:58,252 - Calc 4744
2025-04-23 11:44:58,320 - Calc 4745
2025-04-23 11:44:58,407 - Calc 4746
2025-04-23 11:44:58,525 - Calc 4747
2025-04-23 11:44:59,175 - Calc 4748
2025-04-23 11:44:59,316 - Calc 4749
2025-04-23 11:44:59,335 - Calc 4750
2025-04-23 11:44:59,812 - Calc 4751
2025-04-23 11:44:59,814 - Calc 4752
2025-04-23 11:45:00,200 - Calc 4753
2025-04-23 11:45:00,303 - Calc 4754
2025-04-23 11:45:00,473 - Calc 4755
2025-04-23 11:45:00,843 - Calc 4756
2025-04-23 11:45:00,873 - Calc 4757
2025-04-23 11:45:00,950 - Calc 4758
2025-04-23 11:45:00,987 - Calc 4759
2025-04-23 11:45:01,381 - Calc 4760
2025-04-23 11:45:01,414 - Calc 4761
2025-04-23 11:45:01,709 - Calc 4762
2025-04-23 11:45:02,443 - Calc 4763
2025-04-23 11:45:02,458 - Calc 4764
2025-04-23 11:45:02,601 - Calc 4765
2025-04-23 11:45:02,653 - Calc 4766
2025-04-23 11:45:03,388 - Calc 4767
2025-04-23 11:45:03,877 - Calc 4768
2025-04-23 11:45:03,938 - Calc 4769
2025-04-23 11:45:04,020 - Calc 4770
2025-04-23 11:45:05,091 - Calc 4771
2025-04-23 11:45:05,773 - Calc 4772
2025-04-23 11:45:05,783 - Calc 4773
2025-04-23 11:45:05,923 - Calc 4774
2025-04-23 11:45:06,612 - Calc 4775
2025-04-23 11:45:07,094 - Calc 4776
2025-04-23 11:45:07,148 - Calc 4777
2025-04-23 11:45:07,388 - Calc 4778
2025-04-23 11:45:07,542 - Calc 4779
2025-04-23 11:45:07,746 - Calc 4780
2025-04-23 11:45:08,008 - Calc 4781
2025-04-23 11:45:08,332 - Calc 4782
2025-04-23 11:45:08,381 - Calc 4783
2025-04-23 11:45:09,020 - Calc 4784
2025-04-23 11:45:09,198 - Calc 4785
2025-04-23 11:45:10,009 - Calc 4786
2025-04-23 11:45:10,074 - Calc 4787
2025-04-23 11:45:10,164 - Calc 4788
2025-04-23 11:45:10,515 - Calc 4789
2025-04-23 11:45:10,773 - Calc 4790
2025-04-23 11:45:11,206 - Calc 4791
2025-04-23 11:45:11,578 - Calc 4792
2025-04-23 11:45:11,850 - Calc 4793
2025-04-23 11:45:12,462 - Calc 4794
2025-04-23 11:45:13,310 - Calc 4795
2025-04-23 11:45:13,386 - Calc 4796
2025-04-23 11:45:13,425 - Calc 4797
2025-04-23 11:45:13,802 - Calc 4798
2025-04-23 11:45:14,161 - Calc 4799
2025-04-23 11:45:14,349 - Calc 4800
2025-04-23 11:45:14,434 - Calc 4801
2025-04-23 11:45:14,943 - Calc 4802
2025-04-23 11:45:14,978 - Calc 4803
2025-04-23 11:45:15,273 - Calc 4804
2025-04-23 11:45:15,766 - Calc 4805
2025-04-23 11:45:16,663 - Calc 4806
2025-04-23 11:45:16,686 - Calc 4807
2025-04-23 11:45:16,695 - Calc 4808
2025-04-23 11:45:16,908 - Calc 4809
2025-04-23 11:45:17,034 - Calc 4810
2025-04-23 11:45:17,094 - Calc 4811
2025-04-23 11:45:17,752 - Calc 4812
2025-04-23 11:45:18,164 - Calc 4813
2025-04-23 11:45:18,195 - Calc 4814
2025-04-23 11:45:18,665 - Calc 4815
2025-04-23 11:45:18,906 - Calc 4816
2025-04-23 11:45:19,881 - Calc 4817
2025-04-23 11:45:20,254 - Calc 4818
2025-04-23 11:45:20,453 - Calc 4819
2025-04-23 11:45:20,646 - Calc 4820
2025-04-23 11:45:20,830 - Calc 4821
2025-04-23 11:45:20,868 - Calc 4822
2025-04-23 11:45:20,963 - Calc 4823
2025-04-23 11:45:21,604 - Calc 4824
2025-04-23 11:45:21,893 - Calc 4825
2025-04-23 11:45:22,107 - Calc 4826
2025-04-23 11:45:22,243 - Calc 4827
2025-04-23 11:45:22,414 - Calc 4828
2025-04-23 11:45:22,916 - Calc 4829
2025-04-23 11:45:22,979 - Calc 4830
2025-04-23 11:45:23,330 - Calc 4831
