/home/projects/nyosef/eitangr/miniconda3/envs/pixelgen-scvi/lib/python3.10/site-packages/anndata/utils.py:429: FutureWarning: Importing read_elem from `anndata.experimental` is deprecated. Import anndata.io.read_elem instead.
  warnings.warn(msg, FutureWarning)
2025-06-24 16:47:35,186 - Calc 3027
2025-06-24 16:47:35,297 - Calc 3028
2025-06-24 16:47:35,308 - Calc 3029
2025-06-24 16:47:35,311 - Calc 3030
2025-06-24 16:47:35,420 - Calc 3031
2025-06-24 16:47:35,459 - Calc 3032
2025-06-24 16:47:35,465 - Calc 3033
2025-06-24 16:47:35,623 - Calc 3034
2025-06-24 16:47:35,667 - Calc 3035
2025-06-24 16:47:35,705 - Calc 3036
2025-06-24 16:47:35,839 - Calc 3037
2025-06-24 16:47:35,916 - Calc 3038
2025-06-24 16:47:36,015 - Calc 3039
2025-06-24 16:47:36,062 - Calc 3040
2025-06-24 16:47:36,065 - Calc 3041
2025-06-24 16:47:36,072 - Calc 3042
2025-06-24 16:47:36,149 - Calc 3043
2025-06-24 16:47:36,213 - Calc 3044
2025-06-24 16:47:36,236 - Calc 3045
2025-06-24 16:47:36,307 - Calc 3046
2025-06-24 16:47:36,441 - Calc 3047
2025-06-24 16:47:36,461 - Calc 3048
2025-06-24 16:47:36,463 - Calc 3049
2025-06-24 16:47:36,489 - Calc 3050
2025-06-24 16:47:36,770 - Calc 3051
2025-06-24 16:47:36,848 - Calc 3052
2025-06-24 16:47:36,858 - Calc 3053
2025-06-24 16:47:36,869 - Calc 3054
2025-06-24 16:47:36,873 - Calc 3055
2025-06-24 16:47:36,903 - Calc 3056
2025-06-24 16:47:37,177 - Calc 3057
2025-06-24 16:47:37,290 - Calc 3058
2025-06-24 16:47:37,383 - Calc 3059
2025-06-24 16:47:37,407 - Calc 3060
2025-06-24 16:47:37,426 - Calc 3061
2025-06-24 16:47:37,672 - Calc 3062
2025-06-24 16:47:37,707 - Calc 3063
2025-06-24 16:47:37,717 - Calc 3064
2025-06-24 16:47:37,795 - Calc 3065
2025-06-24 16:47:37,885 - Calc 3066
2025-06-24 16:47:37,900 - Calc 3067
2025-06-24 16:47:38,031 - Calc 3068
2025-06-24 16:47:38,046 - Calc 3069
2025-06-24 16:47:38,091 - Calc 3070
2025-06-24 16:47:38,196 - Calc 3071
2025-06-24 16:47:38,225 - Calc 3072
2025-06-24 16:47:38,429 - Calc 3073
2025-06-24 16:47:38,452 - Calc 3074
2025-06-24 16:47:38,515 - Calc 3075
2025-06-24 16:47:38,707 - Calc 3076
2025-06-24 16:47:38,733 - Calc 3077
2025-06-24 16:47:38,838 - Calc 3078
2025-06-24 16:47:38,972 - Calc 3079
2025-06-24 16:47:39,044 - Calc 3080
2025-06-24 16:47:39,134 - Calc 3081
2025-06-24 16:47:39,211 - Calc 3082
2025-06-24 16:47:39,245 - Calc 3083
2025-06-24 16:47:39,317 - Calc 3084
2025-06-24 16:47:39,373 - Calc 3085
2025-06-24 16:47:39,428 - Calc 3086
2025-06-24 16:47:39,479 - Calc 3087
2025-06-24 16:47:39,495 - Calc 3088
2025-06-24 16:47:39,568 - Calc 3089
2025-06-24 16:47:39,601 - Calc 3090
2025-06-24 16:47:39,696 - Calc 3091
2025-06-24 16:47:39,844 - Calc 3092
2025-06-24 16:47:39,960 - Calc 3093
2025-06-24 16:47:40,048 - Calc 3094
2025-06-24 16:47:40,139 - Calc 3095
2025-06-24 16:47:40,287 - Calc 3096
2025-06-24 16:47:40,291 - Calc 3097
2025-06-24 16:47:40,293 - Calc 3098
2025-06-24 16:47:40,325 - Calc 3099
2025-06-24 16:47:40,379 - Calc 3100
2025-06-24 16:47:40,403 - Calc 3101
2025-06-24 16:47:40,458 - Calc 3102
2025-06-24 16:47:40,647 - Calc 3103
2025-06-24 16:47:40,750 - Calc 3104
2025-06-24 16:47:40,858 - Calc 3105
2025-06-24 16:47:40,904 - Calc 3106
2025-06-24 16:47:40,916 - Calc 3107
2025-06-24 16:47:40,918 - Calc 3108
2025-06-24 16:47:41,042 - Calc 3109
2025-06-24 16:47:41,189 - Calc 3110
2025-06-24 16:47:41,304 - Calc 3111
2025-06-24 16:47:41,341 - Calc 3112
2025-06-24 16:47:41,358 - Calc 3113
2025-06-24 16:47:41,512 - Calc 3114
2025-06-24 16:47:41,515 - Calc 3115
2025-06-24 16:47:41,547 - Calc 3116
2025-06-24 16:47:41,632 - Calc 3117
2025-06-24 16:47:41,690 - Calc 3118
2025-06-24 16:47:41,801 - Calc 3119
2025-06-24 16:47:41,825 - Calc 3120
2025-06-24 16:47:41,858 - Calc 3121
2025-06-24 16:47:42,063 - Calc 3122
2025-06-24 16:47:42,065 - Calc 3123
2025-06-24 16:47:42,215 - Calc 3124
2025-06-24 16:47:42,231 - Calc 3125
2025-06-24 16:47:42,280 - Calc 3126
2025-06-24 16:47:42,299 - Calc 3127
2025-06-24 16:47:42,308 - Calc 3128
2025-06-24 16:47:42,451 - Calc 3129
2025-06-24 16:47:42,458 - Calc 3130
2025-06-24 16:47:42,531 - Calc 3131
2025-06-24 16:47:42,568 - Calc 3132
2025-06-24 16:47:42,654 - Calc 3133
2025-06-24 16:47:42,722 - Calc 3134
2025-06-24 16:47:42,874 - Calc 3135
2025-06-24 16:47:42,891 - Calc 3136
2025-06-24 16:47:42,954 - Calc 3137
2025-06-24 16:47:43,095 - Calc 3138
2025-06-24 16:47:43,173 - Calc 3139
2025-06-24 16:47:43,201 - Calc 3140
2025-06-24 16:47:43,314 - Calc 3141
2025-06-24 16:47:43,396 - Calc 3142
2025-06-24 16:47:43,402 - Calc 3143
2025-06-24 16:47:43,420 - Calc 3144
2025-06-24 16:47:43,437 - Calc 3145
2025-06-24 16:47:43,444 - Calc 3146
2025-06-24 16:47:43,477 - Calc 3147
2025-06-24 16:47:43,648 - Calc 3148
2025-06-24 16:47:43,670 - Calc 3149
2025-06-24 16:47:43,740 - Calc 3150
2025-06-24 16:47:43,761 - Calc 3151
2025-06-24 16:47:43,843 - Calc 3152
2025-06-24 16:47:43,861 - Calc 3153
2025-06-24 16:47:44,044 - Calc 3154
2025-06-24 16:47:44,175 - Calc 3155
2025-06-24 16:47:44,264 - Calc 3156
2025-06-24 16:47:44,530 - Calc 3157
2025-06-24 16:47:44,567 - Calc 3158
2025-06-24 16:47:44,634 - Calc 3159
2025-06-24 16:47:44,642 - Calc 3160
2025-06-24 16:47:44,678 - Calc 3161
2025-06-24 16:47:44,787 - Calc 3162
2025-06-24 16:47:44,793 - Calc 3163
2025-06-24 16:47:44,829 - Calc 3164
2025-06-24 16:47:44,838 - Calc 3165
2025-06-24 16:47:44,867 - Calc 3166
2025-06-24 16:47:44,918 - Calc 3167
2025-06-24 16:47:44,928 - Calc 3168
2025-06-24 16:47:44,975 - Calc 3169
2025-06-24 16:47:45,107 - Calc 3170
2025-06-24 16:47:45,154 - Calc 3171
2025-06-24 16:47:45,171 - Calc 3172
2025-06-24 16:47:45,217 - Calc 3173
2025-06-24 16:47:45,250 - Calc 3174
2025-06-24 16:47:45,284 - Calc 3175
2025-06-24 16:47:45,444 - Calc 3176
2025-06-24 16:47:45,467 - Calc 3177
2025-06-24 16:47:45,521 - Calc 3178
2025-06-24 16:47:45,756 - Calc 3179
2025-06-24 16:47:45,789 - Calc 3180
2025-06-24 16:47:45,857 - Calc 3181
2025-06-24 16:47:45,978 - Calc 3182
2025-06-24 16:47:46,030 - Calc 3183
2025-06-24 16:47:46,042 - Calc 3184
2025-06-24 16:47:46,079 - Calc 3185
2025-06-24 16:47:46,099 - Calc 3186
2025-06-24 16:47:46,166 - Calc 3187
2025-06-24 16:47:46,207 - Calc 3188
2025-06-24 16:47:46,368 - Calc 3189
2025-06-24 16:47:46,392 - Calc 3190
2025-06-24 16:47:46,400 - Calc 3191
2025-06-24 16:47:46,472 - Calc 3192
2025-06-24 16:47:46,478 - Calc 3193
2025-06-24 16:47:46,504 - Calc 3194
2025-06-24 16:47:46,598 - Calc 3195
2025-06-24 16:47:46,770 - Calc 3196
2025-06-24 16:47:46,856 - Calc 3197
2025-06-24 16:47:46,878 - Calc 3198
2025-06-24 16:47:46,916 - Calc 3199
2025-06-24 16:47:46,917 - Calc 3200
2025-06-24 16:47:46,949 - Calc 3201
2025-06-24 16:47:47,024 - Calc 3202
2025-06-24 16:47:47,181 - Calc 3203
2025-06-24 16:47:47,190 - Calc 3204
2025-06-24 16:47:47,218 - Calc 3205
2025-06-24 16:47:47,412 - Calc 3206
2025-06-24 16:47:47,593 - Calc 3207
2025-06-24 16:47:47,617 - Calc 3208
2025-06-24 16:47:47,663 - Calc 3209
2025-06-24 16:47:47,668 - Calc 3210
2025-06-24 16:47:47,704 - Calc 3211
2025-06-24 16:47:47,793 - Calc 3212
2025-06-24 16:47:47,830 - Calc 3213
2025-06-24 16:47:47,852 - Calc 3214
2025-06-24 16:47:47,871 - Calc 3215
2025-06-24 16:47:47,910 - Calc 3216
2025-06-24 16:47:48,020 - Calc 3217
2025-06-24 16:47:48,168 - Calc 3218
2025-06-24 16:47:48,169 - Calc 3219
2025-06-24 16:47:48,393 - Calc 3220
2025-06-24 16:47:48,423 - Calc 3221
2025-06-24 16:47:48,465 - Calc 3222
2025-06-24 16:47:48,526 - Calc 3223
2025-06-24 16:47:48,585 - Calc 3224
2025-06-24 16:47:48,632 - Calc 3225
2025-06-24 16:47:48,657 - Calc 3226
2025-06-24 16:47:48,692 - Calc 3227
2025-06-24 16:47:48,769 - Calc 3228
2025-06-24 16:47:48,780 - Calc 3229
2025-06-24 16:47:48,822 - Calc 3230
2025-06-24 16:47:48,851 - Calc 3231
2025-06-24 16:47:48,922 - Calc 3232
2025-06-24 16:47:49,074 - Calc 3233
2025-06-24 16:47:49,152 - Calc 3234
2025-06-24 16:47:49,182 - Calc 3235
2025-06-24 16:47:49,387 - Calc 3236
2025-06-24 16:47:49,435 - Calc 3237
2025-06-24 16:47:49,485 - Calc 3238
2025-06-24 16:47:49,550 - Calc 3239
2025-06-24 16:47:49,561 - Calc 3240
2025-06-24 16:47:49,606 - Calc 3241
2025-06-24 16:47:49,655 - Calc 3242
2025-06-24 16:47:49,687 - Calc 3243
2025-06-24 16:47:49,739 - Calc 3244
2025-06-24 16:47:49,781 - Calc 3245
2025-06-24 16:47:49,843 - Calc 3246
2025-06-24 16:47:49,888 - Calc 3247
2025-06-24 16:47:49,932 - Calc 3248
2025-06-24 16:47:49,979 - Calc 3249
2025-06-24 16:47:50,034 - Calc 3250
2025-06-24 16:47:50,103 - Calc 3251
2025-06-24 16:47:50,228 - Calc 3252
2025-06-24 16:47:50,232 - Calc 3253
2025-06-24 16:47:50,233 - Calc 3254
2025-06-24 16:47:50,292 - Calc 3255
2025-06-24 16:47:50,360 - Calc 3256
2025-06-24 16:47:50,438 - Calc 3257
2025-06-24 16:47:50,462 - Calc 3258
2025-06-24 16:47:50,525 - Calc 3259
2025-06-24 16:47:50,593 - Calc 3260
2025-06-24 16:47:50,662 - Calc 3261
2025-06-24 16:47:50,672 - Calc 3262
2025-06-24 16:47:50,710 - Calc 3263
2025-06-24 16:47:50,725 - Calc 3264
2025-06-24 16:47:50,833 - Calc 3265
2025-06-24 16:47:50,911 - Calc 3266
2025-06-24 16:47:50,958 - Calc 3267
2025-06-24 16:47:50,983 - Calc 3268
2025-06-24 16:47:51,052 - Calc 3269
2025-06-24 16:47:51,081 - Calc 3270
2025-06-24 16:47:51,128 - Calc 3271
2025-06-24 16:47:51,192 - Calc 3272
2025-06-24 16:47:51,210 - Calc 3273
2025-06-24 16:47:51,345 - Calc 3274
2025-06-24 16:47:51,386 - Calc 3275
2025-06-24 16:47:51,398 - Calc 3276
2025-06-24 16:47:51,455 - Calc 3277
2025-06-24 16:47:51,591 - Calc 3278
2025-06-24 16:47:51,635 - Calc 3279
2025-06-24 16:47:51,659 - Calc 3280
2025-06-24 16:47:51,703 - Calc 3281
2025-06-24 16:47:51,750 - Calc 3282
2025-06-24 16:47:51,835 - Calc 3283
2025-06-24 16:47:51,849 - Calc 3284
2025-06-24 16:47:51,895 - Calc 3285
2025-06-24 16:47:51,927 - Calc 3286
2025-06-24 16:47:51,966 - Calc 3287
2025-06-24 16:47:52,005 - Calc 3288
2025-06-24 16:47:52,112 - Calc 3289
2025-06-24 16:47:52,120 - Calc 3290
2025-06-24 16:47:52,273 - Calc 3291
2025-06-24 16:47:52,278 - Calc 3292
2025-06-24 16:47:52,380 - Calc 3293
2025-06-24 16:47:52,416 - Calc 3294
2025-06-24 16:47:52,474 - Calc 3295
2025-06-24 16:47:52,493 - Calc 3296
2025-06-24 16:47:52,499 - Calc 3297
2025-06-24 16:47:52,530 - Calc 3298
2025-06-24 16:47:52,536 - Calc 3299
2025-06-24 16:47:52,665 - Calc 3300
2025-06-24 16:47:52,812 - Calc 3301
2025-06-24 16:47:52,822 - Calc 3302
2025-06-24 16:47:52,868 - Calc 3303
2025-06-24 16:47:52,875 - Calc 3304
2025-06-24 16:47:52,888 - Calc 3305
2025-06-24 16:47:52,903 - Calc 3306
2025-06-24 16:47:52,975 - Calc 3307
2025-06-24 16:47:52,986 - Calc 3308
2025-06-24 16:47:53,018 - Calc 3309
2025-06-24 16:47:53,030 - Calc 3310
2025-06-24 16:47:53,064 - Calc 3311
2025-06-24 16:47:53,241 - Calc 3312
2025-06-24 16:47:53,266 - Calc 3313
2025-06-24 16:47:53,431 - Calc 3314
2025-06-24 16:47:53,436 - Calc 3315
2025-06-24 16:47:53,498 - Calc 3316
2025-06-24 16:47:53,506 - Calc 3317
2025-06-24 16:47:53,535 - Calc 3318
2025-06-24 16:47:53,553 - Calc 3319
2025-06-24 16:47:53,603 - Calc 3320
2025-06-24 16:47:53,708 - Calc 3321
2025-06-24 16:47:53,710 - Calc 3322
2025-06-24 16:47:53,763 - Calc 3323
2025-06-24 16:47:53,783 - Calc 3324
2025-06-24 16:47:53,923 - Calc 3325
2025-06-24 16:47:53,976 - Calc 3326
2025-06-24 16:47:54,105 - Calc 3327
2025-06-24 16:47:54,246 - Calc 3328
2025-06-24 16:47:54,322 - Calc 3329
2025-06-24 16:47:54,492 - Calc 3330
2025-06-24 16:47:54,526 - Calc 3331
2025-06-24 16:47:54,537 - Calc 3332
2025-06-24 16:47:54,564 - Calc 3333
2025-06-24 16:47:54,629 - Calc 3334
2025-06-24 16:47:54,697 - Calc 3335
2025-06-24 16:47:54,709 - Calc 3336
2025-06-24 16:47:54,756 - Calc 3337
2025-06-24 16:47:54,798 - Calc 3338
2025-06-24 16:47:54,852 - Calc 3339
2025-06-24 16:47:54,880 - Calc 3340
2025-06-24 16:47:54,916 - Calc 3341
2025-06-24 16:47:54,951 - Calc 3342
2025-06-24 16:47:54,954 - Calc 3343
2025-06-24 16:47:55,054 - Calc 3344
2025-06-24 16:47:55,074 - Calc 3345
2025-06-24 16:47:55,103 - Calc 3346
2025-06-24 16:47:55,154 - Calc 3347
2025-06-24 16:47:55,190 - Calc 3348
2025-06-24 16:47:55,201 - Calc 3349
2025-06-24 16:47:55,223 - Calc 3350
2025-06-24 16:47:55,330 - Calc 3351
2025-06-24 16:47:55,388 - Calc 3352
2025-06-24 16:47:55,436 - Calc 3353
2025-06-24 16:47:55,486 - Calc 3354
2025-06-24 16:47:55,567 - Calc 3355
2025-06-24 16:47:55,576 - Calc 3356
2025-06-24 16:47:55,613 - Calc 3357
2025-06-24 16:47:55,665 - Calc 3358
2025-06-24 16:47:55,677 - Calc 3359
2025-06-24 16:47:55,747 - Calc 3360
2025-06-24 16:47:55,825 - Calc 3361
2025-06-24 16:47:55,878 - Calc 3362
2025-06-24 16:47:55,915 - Calc 3363
2025-06-24 16:47:55,930 - Calc 3364
2025-06-24 16:47:55,942 - Calc 3365
2025-06-24 16:47:55,976 - Calc 3366
2025-06-24 16:47:56,055 - Calc 3367
2025-06-24 16:47:56,142 - Calc 3368
2025-06-24 16:47:56,198 - Calc 3369
2025-06-24 16:47:56,217 - Calc 3370
2025-06-24 16:47:56,282 - Calc 3371
2025-06-24 16:47:56,325 - Calc 3372
2025-06-24 16:47:56,347 - Calc 3373
2025-06-24 16:47:56,360 - Calc 3374
2025-06-24 16:47:56,410 - Calc 3375
2025-06-24 16:47:56,508 - Calc 3376
2025-06-24 16:47:56,608 - Calc 3377
2025-06-24 16:47:56,615 - Calc 3378
2025-06-24 16:47:56,663 - Calc 3379
2025-06-24 16:47:56,708 - Calc 3380
2025-06-24 16:47:56,788 - Calc 3381
2025-06-24 16:47:56,826 - Calc 3382
2025-06-24 16:47:56,830 - Calc 3383
2025-06-24 16:47:56,852 - Calc 3384
2025-06-24 16:47:56,941 - Calc 3385
2025-06-24 16:47:56,955 - Calc 3386
2025-06-24 16:47:56,970 - Calc 3387
2025-06-24 16:47:57,027 - Calc 3388
2025-06-24 16:47:57,050 - Calc 3389
2025-06-24 16:47:57,094 - Calc 3390
2025-06-24 16:47:57,112 - Calc 3391
2025-06-24 16:47:57,123 - Calc 3392
2025-06-24 16:47:57,152 - Calc 3393
2025-06-24 16:47:57,173 - Calc 3394
2025-06-24 16:47:57,177 - Calc 3395
2025-06-24 16:47:57,228 - Calc 3396
2025-06-24 16:47:57,327 - Calc 3397
2025-06-24 16:47:57,426 - Calc 3398
2025-06-24 16:47:57,442 - Calc 3399
2025-06-24 16:47:57,516 - Calc 3400
2025-06-24 16:47:57,575 - Calc 3401
2025-06-24 16:47:57,618 - Calc 3402
2025-06-24 16:47:57,673 - Calc 3403
2025-06-24 16:47:57,727 - Calc 3404
2025-06-24 16:47:57,745 - Calc 3405
2025-06-24 16:47:57,814 - Calc 3406
2025-06-24 16:47:58,043 - Calc 3407
2025-06-24 16:47:58,105 - Calc 3408
2025-06-24 16:47:58,133 - Calc 3409
2025-06-24 16:47:58,135 - Calc 3410
2025-06-24 16:47:58,171 - Calc 3411
2025-06-24 16:47:58,262 - Calc 3412
2025-06-24 16:47:58,272 - Calc 3413
2025-06-24 16:47:58,324 - Calc 3414
2025-06-24 16:47:58,415 - Calc 3415
2025-06-24 16:47:58,463 - Calc 3416
2025-06-24 16:47:58,466 - Calc 3417
2025-06-24 16:47:58,520 - Calc 3418
2025-06-24 16:47:58,542 - Calc 3419
2025-06-24 16:47:58,614 - Calc 3420
2025-06-24 16:47:58,706 - Calc 3421
2025-06-24 16:47:58,739 - Calc 3422
2025-06-24 16:47:58,756 - Calc 3423
2025-06-24 16:47:58,761 - Calc 3424
2025-06-24 16:47:58,851 - Calc 3425
2025-06-24 16:47:58,889 - Calc 3426
2025-06-24 16:47:58,895 - Calc 3427
2025-06-24 16:47:58,929 - Calc 3428
2025-06-24 16:47:59,018 - Calc 3429
2025-06-24 16:47:59,097 - Calc 3430
2025-06-24 16:47:59,114 - Calc 3431
2025-06-24 16:47:59,119 - Calc 3432
2025-06-24 16:47:59,289 - Calc 3433
2025-06-24 16:47:59,338 - Calc 3434
2025-06-24 16:47:59,410 - Calc 3435
2025-06-24 16:47:59,417 - Calc 3436
2025-06-24 16:47:59,432 - Calc 3437
2025-06-24 16:47:59,467 - Calc 3438
2025-06-24 16:47:59,539 - Calc 3439
2025-06-24 16:47:59,550 - Calc 3440
2025-06-24 16:47:59,576 - Calc 3441
2025-06-24 16:47:59,591 - Calc 3442
2025-06-24 16:47:59,619 - Calc 3443
2025-06-24 16:47:59,620 - Calc 3444
2025-06-24 16:47:59,670 - Calc 3445
2025-06-24 16:47:59,685 - Calc 3446
2025-06-24 16:47:59,801 - Calc 3447
2025-06-24 16:47:59,801 - Calc 3448
2025-06-24 16:47:59,813 - Calc 3449
2025-06-24 16:47:59,881 - Calc 3450
2025-06-24 16:47:59,884 - Calc 3451
2025-06-24 16:47:59,922 - Calc 3452
2025-06-24 16:47:59,938 - Calc 3453
2025-06-24 16:47:59,963 - Calc 3454
2025-06-24 16:47:59,972 - Calc 3455
2025-06-24 16:48:00,058 - Calc 3456
2025-06-24 16:48:00,061 - Calc 3457
2025-06-24 16:48:00,105 - Calc 3458
2025-06-24 16:48:00,133 - Calc 3459
2025-06-24 16:48:00,158 - Calc 3460
2025-06-24 16:48:00,244 - Calc 3461
2025-06-24 16:48:00,311 - Calc 3462
2025-06-24 16:48:00,312 - Calc 3463
2025-06-24 16:48:00,342 - Calc 3464
2025-06-24 16:48:00,377 - Calc 3465
2025-06-24 16:48:00,439 - Calc 3466
2025-06-24 16:48:00,447 - Calc 3467
2025-06-24 16:48:00,521 - Calc 3468
2025-06-24 16:48:00,535 - Calc 3469
2025-06-24 16:48:00,541 - Calc 3470
2025-06-24 16:48:00,546 - Calc 3471
2025-06-24 16:48:00,580 - Calc 3472
2025-06-24 16:48:00,635 - Calc 3473
2025-06-24 16:48:00,677 - Calc 3474
2025-06-24 16:48:00,697 - Calc 3475
2025-06-24 16:48:00,701 - Calc 3476
2025-06-24 16:48:00,742 - Calc 3477
2025-06-24 16:48:00,747 - Calc 3478
2025-06-24 16:48:00,809 - Calc 3479
2025-06-24 16:48:00,834 - Calc 3480
2025-06-24 16:48:00,867 - Calc 3481
2025-06-24 16:48:00,896 - Calc 3482
2025-06-24 16:48:00,900 - Calc 3483
2025-06-24 16:48:00,966 - Calc 3484
2025-06-24 16:48:00,970 - Calc 3485
2025-06-24 16:48:00,992 - Calc 3486
2025-06-24 16:48:01,016 - Calc 3487
2025-06-24 16:48:01,023 - Calc 3488
2025-06-24 16:48:01,027 - Calc 3489
2025-06-24 16:48:01,101 - Calc 3490
2025-06-24 16:48:01,151 - Calc 3491
2025-06-24 16:48:01,171 - Calc 3492
2025-06-24 16:48:01,221 - Calc 3493
2025-06-24 16:48:01,240 - Calc 3494
2025-06-24 16:48:01,271 - Calc 3495
2025-06-24 16:48:01,275 - Calc 3496
2025-06-24 16:48:01,287 - Calc 3497
2025-06-24 16:48:01,307 - Calc 3498
2025-06-24 16:48:01,357 - Calc 3499
2025-06-24 16:48:01,372 - Calc 3500
2025-06-24 16:48:01,385 - Calc 3501
2025-06-24 16:48:01,423 - Calc 3502
2025-06-24 16:48:01,464 - Calc 3503
2025-06-24 16:48:01,465 - Calc 3504
2025-06-24 16:48:01,483 - Calc 3505
2025-06-24 16:48:01,557 - Calc 3506
2025-06-24 16:48:01,561 - Calc 3507
2025-06-24 16:48:01,581 - Calc 3508
2025-06-24 16:48:01,593 - Calc 3509
2025-06-24 16:48:01,632 - Calc 3510
2025-06-24 16:48:01,652 - Calc 3511
2025-06-24 16:48:01,656 - Calc 3512
2025-06-24 16:48:01,699 - Calc 3513
2025-06-24 16:48:01,749 - Calc 3514
2025-06-24 16:48:01,753 - Calc 3515
2025-06-24 16:48:42,170 - Finished conversion!
/home/projects/nyosef/eitangr/pixelgen/PixelGen/jobs/create_coloc_dataset.py:151: FutureWarning: The default value of observed=False is deprecated and will change to observed=True in a future version of pandas. Specify observed=False to silence this warning and retain the current behavior
  adata.obsm['pol_hs_c'] = pol.pivot_table(
/home/projects/nyosef/eitangr/pixelgen/PixelGen/jobs/create_coloc_dataset.py:153: FutureWarning: The default value of observed=False is deprecated and will change to observed=True in a future version of pandas. Specify observed=False to silence this warning and retain the current behavior
  adata.obsm['pol_hs_z'] = pol.pivot_table(
... storing 'tau_type' as categorical
... storing 'sample' as categorical
